 timearr      xearr      yearr      zearr     vxearr     vyearr     vzearr
 2447915.5000000000000000     -46.5332439852019775       1.6094952184009130      20.7372226387155116       0.0148459666318750       0.0076710116243609       0.0004964774028707
 2447916.5000000000000000     -46.5186485227983368       1.6171947884135009      20.7377616758900487       0.0146715941153312       0.0079271591487139       0.0004954057568759
 2447917.5000000000000000     -46.5042279498164177       1.6251463351452371      20.7383007509961885       0.0144924092891707       0.0081800746485268       0.0004943210682704
 2447918.5000000000000000     -46.4899869998796191       1.6333465748113190      20.7388398352497809       0.0143084776489523       0.0084295931324915       0.0004932181784683
 2447919.5000000000000000     -46.4759303292288735       1.6417920578470291      20.7393788949715407       0.0141198903136683       0.0086755477896390       0.0004920932537970
 2447920.5000000000000000     -46.4620624895581784       1.6504791712555740      20.7399178932967700       0.0139267665426822       0.0089177787017094       0.0004909445316004
 2447921.5000000000000000     -46.4483879003006876       1.6594041504163890      20.7404567925585894       0.0137292521688939       0.0091561426986271       0.0004897728841972
 2447922.5000000000000000     -46.4349108246618201       1.6685631003762720      20.7409955570735498       0.0135275137615773       0.0093905220846664       0.0004885820358554
 2447923.5000000000000000     -46.4216353531785018       1.6779520244531489      20.7415341559425208       0.0133217296993459       0.0096208302921696       0.0004873783772355
 2447924.5000000000000000     -46.4085653969473029       1.6875668565588371      20.7420725654881899       0.0131120800955072       0.0098470136406793       0.0004861704454234
 2447925.5000000000000000     -46.3957046907416100       1.6974034934546349      20.7426107710589989       0.0128987373290897       0.0100690495830497       0.0004849682060095
 2447926.5000000000000000     -46.3830568048608285       1.7074578239033611      20.7431487680680995       0.0126818581360791       0.0102869424269201       0.0004837822634104
 2447927.5000000000000000     -46.3706251640007423       1.7177257526579570      20.7436865622364692       0.0124615774748310       0.0105007173955043       0.0004826230709810
 2447928.5000000000000000     -46.3584130713785925       1.7282032178661419      20.7442241690567215       0.0122380041613494       0.0107104134355509       0.0004815001678181
 2447929.5000000000000000     -46.3464237362431035       1.7388862007208030      20.7447616125182890       0.0120112185414764       0.0109160749361083       0.0004804214713651
 2447930.5000000000000000     -46.3346603024511694       1.7497707264404070      20.7452989231798810       0.0117812727957400       0.0111177427867925       0.0004793926923533
 2447931.5000000000000000     -46.3231258751896178       1.7608528563834149      20.7458361357627687       0.0115481943890856       0.0113154458103213       0.0004784169750224
 2447932.5000000000000000     -46.3118235427018590       1.7721286723990810      20.7463732865395194       0.0113119925026890       0.0115091940594037       0.0004774948529316
 2447933.5000000000000000     -46.3007563905203412       1.7835942559844660      20.7469104108509690       0.0110726663309257       0.0116989752981050       0.0004766245397388
 2447934.5000000000000000     -46.2899275071985628       1.7952456657629901      20.7474475410522210       0.0108302134728168       0.0118847551495958       0.0004758024744727
 2447935.5000000000000000     -46.2793399823402680       1.8070789167345820      20.7479847050696691       0.0105846367064833       0.0120664803103847       0.0004750239709549
 2447936.5000000000000000     -46.2689968991204310       1.8190899637207369      20.7485219255927689       0.0103359481379077       0.0122440834697323       0.0004742838159267
 2447937.5000000000000000     -46.2589013240438121       1.8312746899419270      20.7490592197897215       0.0100841706278367       0.0124174884234566       0.0004735767081918
 2447938.5000000000000000     -46.2490562964104726       1.8436289003011270      20.7495965993616416       0.0098293370882692       0.0125866142230976       0.0004728974973022
 2447939.5000000000000000     -46.2394648191790978       1.8561483180519509      20.7501340707389303       0.0095714885487500       0.0127513777356449       0.0004722412369710
 2447940.5000000000000000     -46.2301298519959687       1.8688285831502660      20.7506716352570493       0.0093106719000171       0.0129116944560649       0.0004716031004680
 2447941.5000000000000000     -46.2210543063051773       1.8816652505976741      20.7512092892036790       0.0090469381067617       0.0130674777238196       0.0004709782193100
 2447942.5000000000000000     -46.2122410417283334       1.8946537873454170      20.7517470236933192       0.0087803415605269       0.0132186367025649       0.0004703615111434
 2447943.5000000000000000     -46.2036928622720282       1.9077895667835649      20.7522848243950797       0.0085109411617893       0.0133650736879514       0.0004697475728682
 2447944.5000000000000000     -46.1954125103850970       1.9210678605490299      20.7528226712219386       0.0082388035973161       0.0135066816154279       0.0004691307267737
 2447945.5000000000000000     -46.1874026565710309       1.9344838284570369      20.7533605381800115       0.0079640089239027       0.0136433430444361       0.0004685053103651
 2447946.5000000000000000     -46.1796658824798172       1.9480325088063930      20.7538983936597710       0.0076866578317515       0.0137749321923595       0.0004678662751288
 2447947.5000000000000000     -46.1722046565827711       1.9617088128443001      20.7544362014774109       0.0074068788135287       0.0139013213842535       0.0004672100716668
 2447948.5000000000000000     -46.1650213038934680       1.9755075280490131      20.7549739228825310       0.0071248323660943       0.0140223921154588       0.0004665356512538
 2447949.5000000000000000     -46.1581179742581611       1.9894233340854259      20.7555115195007112       0.0068407092268784       0.0141380488184921       0.0004658452670103
 2447950.5000000000000000     -46.1514966160804008       2.0034508322864379      20.7560489568297015       0.0065547212717992       0.0142482313779473       0.0004651447246768
 2447951.5000000000000000     -46.1451589622639702       2.0175845851557268      20.7565862076238794       0.0062670867191917       0.0143529220276850       0.0004644428986092
 2447952.5000000000000000     -46.1391065320812430       2.0318191588426830      20.7571232544616500       0.0059780138982127       0.0144521442767289       0.0004637506281961
 2447953.5000000000000000     -46.1333406480117887       2.0461491608260460      20.7576600910399591       0.0056876881971427       0.0145459548218414       0.0004630793514404
 2447954.5000000000000000     -46.1278624628351110       2.0605692673601741      20.7581967221338992       0.0053962648072038       0.0146344318125720       0.0004624398646188
 2447955.5000000000000000     -46.1226729910253397       2.0750742389061290      20.7587331624827591       0.0051038671683391       0.0147176630730665       0.0004618414417674
 2447956.5000000000000000     -46.1177731395712414       2.0896589247553008      20.7592694349945894       0.0048105893129107       0.0147957364816449       0.0004612913454647
 2447957.5000000000000000     -46.1131637353625834       2.1043182593830840      20.7598055686212213       0.0045165000983016       0.0148687330271971       0.0004607946362505
 2447958.5000000000000000     -46.1088455479767134       2.1190472530167050      20.7603415961449294       0.0042216480312384       0.0149367220646117       0.0004603541667542
 2447959.5000000000000000     -46.1048193075672472       2.1338409782804142      20.7608775520211104       0.0039260662114294       0.0149997581237104       0.0004599706880986
 2447960.5000000000000000     -46.1010857177663169       2.1486945542716560      20.7614134703737285       0.0036297773680246       0.0150578789390318       0.0004596430441268
 2447961.5000000000000000     -46.0976454635051596       2.1636031292769280      20.7619493832303412       0.0033327989650021       0.0151111047210183       0.0004593684532749
 2447962.5000000000000000     -46.0944992137919627       2.1785618634411401      20.7624853190817298       0.0030351481130214       0.0151594388087261       0.0004591428706662
 2447963.5000000000000000     -46.0916476198759497       2.1935659127840732      20.7630213018306797       0.0027368457946264       0.0152028696820370       0.0004589613963170
 2447964.5000000000000000     -46.0890913097470118       2.2086104157807420      20.7635573501497497       0.0024379198950662       0.0152413739951162       0.0004588186753443
 2447965.5000000000000000     -46.0868308803378568       2.2236904832411160      20.7640934772091690       0.0021384067441819       0.0152749200281792       0.0004587092308440
 2447966.5000000000000000     -46.0848668889260225       2.2388011915621400      20.7646296906843197       0.0018383512102079       0.0153034708703110       0.0004586276870852
 2447967.5000000000000000     -46.0831998450285028       2.2539375787786291      20.7651659929229311       0.0015378056982991       0.0153269867556369       0.0004585688669364
 2447968.5000000000000000     -46.0818302036214078       2.2690946423676741      20.7657023811504189       0.0012368286022904       0.0153454261966945       0.0004585277756884
 2447969.5000000000000000     -46.0807583599181569       2.2842673375288198      20.7662388476149609       0.0009354828425805       0.0153587458048644       0.0004584995045965
 2447970.5000000000000000     -46.0799846452971167       2.2994505746689211      20.7667753796154386       0.0006338351386757       0.0153668989184537       0.0004584791033013
 2447971.5000000000000000     -46.0795093233200603       2.3146392150580302      20.7673119594120301       0.0003319566603661       0.0153698334005350       0.0004584614857563
 2447972.5000000000000000     -46.0793325841520272       2.3298280641368869      20.7678485640930006       0.0000299256626078       0.0153674892941123       0.0004584414527165
 2447973.5000000000000000     -46.0794545351749392       2.3450118628649901      20.7683851655620302      -0.0002721675064160       0.0153597974843738       0.0004584139287560
 2447974.5000000000000000     -46.0798751854539930       2.3601852789096140      20.7689217309093905      -0.0005742132362075       0.0153466810309857       0.0004583745061836
 2447975.5000000000000000     -46.0805944224752722       2.3753429012922420      20.7694582234977609      -0.0008760747297938       0.0153280610391048       0.0004583203247212
 2447976.5000000000000000     -46.0816119817777832       2.3904792437042430      20.7699946050542792      -0.0011775823513902       0.0153038681654761       0.0004582511639316
 2447977.5000000000000000     -46.0829274137793874       2.4055887617801890      20.7705308388318102      -0.0014785343588886       0.0152740585556683       0.0004581704095380
 2447978.5000000000000000     -46.0845400559431866       2.4206658867767761      20.7710668934754992      -0.0017787071257553       0.0152386297087163       0.0004580854092941
 2447979.5000000000000000     -46.0864490198049381       2.4357050723419018      20.7716027467754110      -0.0020778740782194       0.0151976297002515       0.0004580068508624
 2447980.5000000000000000     -46.0886531990841917       2.4507008449757208      20.7721383883079298      -0.0023758276557272       0.0151511549071119       0.0004579472159942
 2447981.5000000000000000     -46.0911512979652969       2.4656478463961009      20.7726738202716383      -0.0026723964691153       0.0150993366743869       0.0004579188368713
 2447982.5000000000000000     -46.0939418717690472       2.4805408592423461      20.7732090564667509      -0.0029674524865968       0.0150423225153709       0.0004579322396839
 2447983.5000000000000000     -46.0970233696528027       2.4953748141787200      20.7737441199556194      -0.0032609083334341       0.0149802587263697       0.0004579952076227
 2447984.5000000000000000     -46.1003941712307466       2.5101447822570022      20.7742790401689206      -0.0035527086356158       0.0149132786767761       0.0004581125849559
 2447985.5000000000000000     -46.1040526134938133       2.5248459587725351      20.7748138500877211      -0.0038428199329786       0.0148414973463894       0.0004582865711951
 2447986.5000000000000000     -46.1079970082276418       2.5394736440980612      20.7753485838408096      -0.0041312220736547       0.0147650103617563       0.0004585172100150
 2447987.5000000000000000     -46.1122256520194185       2.5540232248618771      20.7758832748010711      -0.0044179020203567       0.0146838953086036       0.0004588028713404
 2447988.5000000000000000     -46.1167368311712309       2.5684901568662570      20.7764179541237901      -0.0047028497428328       0.0145982137019949       0.0004591406444382
 2447989.5000000000000000     -46.1215288232326728       2.5828699499533410      20.7769526496322712      -0.0049860554337243       0.0145080128444721       0.0004595266414235
 2447990.5000000000000000     -46.1265998961221015       2.5971581546008480      20.7774873849763289      -0.0052675073855293       0.0144133274404922       0.0004599562441611
 2447991.5000000000000000     -46.1319483052990691       2.6113503500781192      20.7780221790233988      -0.0055471901873577       0.0143141811402423       0.0004604243265593
 2447992.5000000000000000     -46.1375722892676734       2.6254421341972018      20.7785570454665702      -0.0058250832040158       0.0142105882099984       0.0004609254668553
 2447993.5000000000000000     -46.1434700637560127       2.6394291148275850      20.7790919926373796      -0.0061011594787337       0.0141025553817684       0.0004614541436490
 2447994.5000000000000000     -46.1496398150778475       2.6533069032995922      20.7796270234984810      -0.0063753852139494       0.0139900837437514       0.0004620048971202
 2447995.5000000000000000     -46.1560796932849797       2.6670711096062920      20.7801621357707518      -0.0066477198645493       0.0138731703948649       0.0004625724359026
 2447996.5000000000000000     -46.1627878056646566       2.6807173390111152      20.7806973221350297      -0.0069181166941563       0.0137518095538286       0.0004631516797030
 2447997.5000000000000000     -46.1697622108943122       2.6942411893870220      20.7812325704457201      -0.0071865234644161       0.0136259928857966       0.0004637377447782
 2447998.5000000000000000     -46.1770009137573965       2.7076382484506709      20.7817678639111385      -0.0074528827813245       0.0134957089698690       0.0004643258987756
 2447999.5000000000000000     -46.1845018598002568       2.7209040900878989      20.7823031812309509      -0.0077171315330822       0.0133609420632676       0.0004649115306553
 2448000.5000000000000000     -46.1922629287278781       2.7340342692718531      20.7828384967375293      -0.0079791988381266       0.0132216706336014       0.0004654902021771
 2448001.5000000000000000     -46.2002819248028374       2.7470243157513341      20.7833737806635988      -0.0082390020525453       0.0130778665583540       0.0004660578654673
 2448002.5000000000000000     -46.2085565622425634       2.7598697278408379      20.7839089997461706      -0.0084964408204045       0.0129294964047035       0.0004666113315949
 2448003.5000000000000000     -46.2170844440290125       2.7725659692678328      20.7844441184467286      -0.0087513901206886       0.0127765265655906       0.0004671490346780
 2448004.5000000000000000     -46.2258630342294126       2.7851084737312761      20.7849791010597791      -0.0090036948025168       0.0126189336895601       0.0004676720151873
 2448005.5000000000000000     -46.2348896272270622       2.7974926625155909      20.7855139148084191      -0.0092531696146583       0.0124567200580403       0.0004681848394896
 2448006.5000000000000000     -46.2441613214629967       2.8097139785711720      20.7860485336342187      -0.0094996087020087       0.0122899301984725       0.0004686959730813
 2448007.5000000000000000     -46.2536750079446222       2.8217679349933018      20.7865829418861487      -0.0097428053159896       0.0121186617617702       0.0004692171418067
 2448008.5000000000000000     -46.2634273816930275       2.8336501685283650      20.7871171368094991      -0.0099825766392257       0.0119430638697148       0.0004697616071311
 2448009.5000000000000000     -46.2734149766792271       2.8453564842459151      20.7876511289639687      -0.0102187842785693       0.0117633215149810       0.0004703418871811
 2448010.5000000000000000     -46.2836342155548479       2.8568828798826682      20.7881849404458912      -0.0104513425132763       0.0115796319895246       0.0004709677999637
 2448011.5000000000000000     -46.2940814606847084       2.8682255466009798      20.7887186016010510      -0.0106802130847460       0.0113921828020793       0.0004716454726296
 2448012.5000000000000000     -46.3047530552306625       2.8793808514425190      20.7892521472811502      -0.0109053916729735       0.0112011378178670       0.0004723773877399
 2448013.5000000000000000     -46.3156453494767320       2.8903453107345349      20.7897856135173313      -0.0111268929414862       0.0110066327924948       0.0004731630882766
 2448014.5000000000000000     -46.3267547135482403       2.9011155626413010      20.7903190350304001      -0.0113447387652654       0.0108087774957164       0.0004740000728366
 2448015.5000000000000000     -46.3380775406354388       2.9116883435560652      20.7908524435940905      -0.0115589510166102       0.0106076606972862       0.0004748845672186
 2448016.5000000000000000     -46.3496102450191927       2.9220604697143351      20.7913858670555598      -0.0117695481621541       0.0104033552916966       0.0004758120586207
 2448017.5000000000000000     -46.3613492579909092       2.9322288234093969      20.7919193287753714      -0.0119765442071455       0.0101959222640177       0.0004767776083300
 2448018.5000000000000000     -46.3732910233260469       2.9421903424599600      20.7924528472990886      -0.0121799486732074       0.0099854132456258       0.0004777760139873
 2448019.5000000000000000     -46.3854319928701671       2.9519420116407429      20.7929864361472383      -0.0123797667418594       0.0097718719565704       0.0004788018954488
 2448020.5000000000000000     -46.3977686221616992       2.9614808551957639      20.7935201036767303      -0.0125759991477240       0.0095553350091664       0.0004798497586999
 2448021.5000000000000000     -46.4102973657821707       2.9708039300184010      20.7940538530090997      -0.0127686417489134       0.0093358324978256       0.0004809140694040
 2448022.5000000000000000     -46.4230146721626795       2.9799083194370390      20.7945876820399995      -0.0129576849012645       0.0091133886491345       0.0004819893422564
 2448023.5000000000000000     -46.4359169777511127       2.9887911277197192      20.7951215835423504      -0.0131431128372125       0.0088880226063732       0.0004830702378869
 2448024.5000000000000000     -46.4490007006222569       2.9974494753961718      20.7956555453635517      -0.0133249031874717       0.0086597492537151       0.0004841516526464
 2448025.5000000000000000     -46.4622622336873121       3.0058804953476330      20.7961895507030690      -0.0135030266420590       0.0084285798948146       0.0004852287902442
 2448026.5000000000000000     -46.4756979375630266       3.0140813294285271      20.7967235784527595      -0.0136774465634397       0.0081945226178829       0.0004862972189164
 2448027.5000000000000000     -46.4893041328874119       3.0220491252788402      20.7972576035942502      -0.0138481181979146       0.0079575823265350       0.0004873529355118
 2448028.5000000000000000     -46.5030770914646396       3.0297810330857722      20.7977915976810088      -0.0140149870498001       0.0077177606750978       0.0004883924805576
 2448029.5000000000000000     -46.5170130252027079       3.0372742024681769      20.7983255294844014      -0.0141779860480339       0.0074750565140960       0.0004894131635803
 2448030.5000000000000000     -46.5311080715712535       3.0445257804704138      20.7988593659464485      -0.0143370314583369       0.0072294678665509       0.0004904134606168
 2448031.5000000000000000     -46.5453582745798329       3.0515329128469890      20.7993930736309416      -0.0144920182079738       0.0069809967615923       0.0004913936141001
 2448032.5000000000000000     -46.5597595614899120       3.0582927521201109      20.7999266208570610      -0.0146428164454382       0.0067296580762056       0.0004923563758914
 2448033.5000000000000000     -46.5743077179503402       3.0648024765450859      20.8004599805670907      -0.0147892724216691       0.0064754923223653       0.0004933076778871
 2448034.5000000000000000     -46.5889983676423398       3.0710593228751768      20.8009931336764602      -0.0149312171194119       0.0062185797513997       0.0004942568461791
 2448035.5000000000000000     -46.6038269651607777       3.0770606316325320      20.8015260722335995      -0.0150684839860705       0.0059590501268285       0.0004952159433210
 2448036.5000000000000000     -46.6187888099737222       3.0828038971823020      20.8020588014097605      -0.0152009323028529       0.0056970816187366       0.0004961981007584
 2448037.5000000000000000     -46.6338790832000072       3.0882868098026028      20.8025913394635005      -0.0153284678274394       0.0054328859899104       0.0004972152541549
 2448038.5000000000000000     -46.6490928998634473       3.0935072775978112      20.8031237154836184      -0.0154510519707125       0.0051666844098311       0.0004982761264585
 2448039.5000000000000000     -46.6644253629821009       3.0984634234406991      20.8036559655670494      -0.0155686964485106       0.0048986833983315       0.0004993852115296
 2448040.5000000000000000     -46.6798716066305275       3.1031535616174679      20.8041881285803782      -0.0156814477694013       0.0046290592657807       0.0005005429388541
 2448041.5000000000000000     -46.6954268216730597       3.1075761644975031      20.8047202425298785      -0.0157893693742882       0.0043579536174187       0.0005017466329109
 2448042.5000000000000000     -46.7110862651542575       3.1117298292229219      20.8052523420479112      -0.0158925275074256       0.0040854771554764       0.0005029916938614
 2448043.5000000000000000     -46.7268452584880123       3.1156132504067231      20.8057844569896702      -0.0159909830009910       0.0038117171445146       0.0005042725857878
 2448044.5000000000000000     -46.7426991801304794       3.1192252005230130      20.8063166118495708      -0.0160847881797696       0.0035367448711536       0.0005055834766619
 2448045.5000000000000000     -46.7586434569222078       3.1225645169208578      20.8068488256509809      -0.0161739869574489       0.0032606212668191       0.0005069185565273
 2448046.5000000000000000     -46.7746735563449576       3.1256300933378340      20.8073811120350598      -0.0162586163118527       0.0029834002998878       0.0005082721353973
 2448047.5000000000000000     -46.7907849803985698       3.1284208738267760      20.8079134793816003      -0.0163387078937313       0.0027051305025584       0.0005096386258067
 2448048.5000000000000000     -46.8069732608501994       3.1309358475341909      20.8084459308905814      -0.0164142890879150       0.0024258552563809       0.0005110124929087
 2448049.5000000000000000     -46.8232339551473373       3.1331740434105622      20.8089784646209992      -0.0164853832628934       0.0021456124697415       0.0005123882258312
 2448050.5000000000000000     -46.8395626421725169       3.1351345245190751      20.8095110735252113      -0.0165520092253191       0.0018644341736620       0.0005137603606498
 2448051.5000000000000000     -46.8559549171310934       3.1368163820650459      20.8100437455351717      -0.0166141800746047       0.0015823464139277       0.0005151235621269
 2448052.5000000000000000     -46.8724063851099402       3.1382187295558190      20.8105764637560000      -0.0166719017400404       0.0012993696366607       0.0005164727553418
 2448053.5000000000000000     -46.8889126531317189       3.1393406976055180      20.8111092068085917      -0.0167251714737744       0.0010155195828235       0.0005178032894725
 2448054.5000000000000000     -46.9054693207556426       3.1401814298435262      20.8116419493436204      -0.0167739764662489       0.0007308085753305       0.0005191111162700
 2448055.5000000000000000     -46.9220719693619728       3.1407400802466769      20.8121746627356110      -0.0168182925845610       0.0004452470600880       0.0005203929736840
 2448056.5000000000000000     -46.9387161501778465       3.1410158121179910      20.8127073159656817      -0.0168580830823566       0.0001588453699475       0.0005216465842781
 2448057.5000000000000000     -46.9553973709135235       3.1410077990180660      20.8132398767193507      -0.0168932970845502      -0.0001283840731752       0.0005228708936934
 2448058.5000000000000000     -46.9721110807462807       3.1407152283212150      20.8137723127553009      -0.0169238678224724      -0.0004164236014105       0.0005240663796470
 2448059.5000000000000000     -46.9888526535683013       3.1401373087066702      20.8143045936240796      -0.0169497110533012      -0.0007052454630427       0.0005252354409291
 2448060.5000000000000000     -47.0056173701978679       3.1392732835956880      20.8148366927986714      -0.0169707248311543      -0.0009948047124238       0.0005263828154582
 2448061.5000000000000000     -47.0224004018198727       3.1381224528043101      20.8153685901813397      -0.0169867925636268      -0.0012850300356524       0.0005275158774655
 2448062.5000000000000000     -47.0391967990324034       3.1366842037278442      20.8159002747464612      -0.0169977914720986      -0.0015758143369916       0.0005286445592892
 2448063.5000000000000000     -47.0560014925120385       3.1349580505495851      20.8164317468027917      -0.0170036072997914      -0.0018670088709604       0.0005297806253501
 2448064.5000000000000000     -47.0728093107326089       3.1329436755965872      20.8169630191542616      -0.0170041530097687      -0.0021584255173150       0.0005309362016018
 2448065.5000000000000000     -47.0896150160434672       3.1306409631294678      20.8174941165173095      -0.0169993856110072      -0.0024498496959725       0.0005321218415431
 2448066.5000000000000000     -47.1064133536600522       3.1280500156975930      20.8180250730277798      -0.0169893141403884      -0.0027410614365334       0.0005333447679924
 2448067.5000000000000000     -47.1231991024823671       3.1251711482348519      20.8185559283580410      -0.0169739952283101      -0.0030318574209949       0.0005346079481547
 2448068.5000000000000000     -47.1399671160556579       3.1220048629469108      20.8190867234529016      -0.0169535186921864      -0.0033220663126312       0.0005359102593852
 2448069.5000000000000000     -47.1567123468216423       3.1185518139624482      20.8196174968803085      -0.0169279897309994      -0.0036115537626499       0.0005372474783834
 2448070.5000000000000000     -47.1734298535993375       3.1148127716594711      20.8201482823614406      -0.0168975140083944      -0.0039002186455554       0.0005386135570841
 2448071.5000000000000000     -47.1901147970121997       3.1107885933794441      20.8206791075218192      -0.0168621886583485      -0.0041879848185874       0.0005400017272897
 2448072.5000000000000000     -47.2067624288843035       3.1064802028688341      20.8212099935656489      -0.0168220989878160      -0.0044747924574748       0.0005414052238907
 2448073.5000000000000000     -47.2233680804317899       3.1018885775456391      20.8217409554781092      -0.0167773190051016      -0.0047605913089434       0.0005428176273630
 2448074.5000000000000000     -47.2399271520296224       3.0970147412102551      20.8222720024232117      -0.0167279137368635      -0.0050453365645724       0.0005442329319527
 2448075.5000000000000000     -47.2564351055305778       3.0918597596611619      20.8228031381247689      -0.0166739418169686      -0.0053289870885609       0.0005456454633111
 2448076.5000000000000000     -47.2728874589104322       3.0864247371736480      20.8233343611322397      -0.0166154574424809      -0.0056115053448584       0.0005470497451916
 2448077.5000000000000000     -47.2892797823528426       3.0807108124993352      20.8238656649600884      -0.0165525112520901      -0.0058928583109565       0.0005484403889561
 2448078.5000000000000000     -47.3056076946052002       3.0747191537404439      20.8243970381487387      -0.0164851499861118      -0.0061730187094417       0.0005498120538070
 2448079.5000000000000000     -47.3218668584114468       3.0684509520869661      20.8249284643329808      -0.0164134150104993      -0.0064519659602400       0.0005511595052934
 2448080.5000000000000000     -47.3380529740088534       3.0619074149552841      20.8254599224214090      -0.0163373399816027      -0.0067296863544199       0.0005524777794528
 2448081.5000000000000000     -47.3541617700391910       3.0550897594912070      20.8259913869885303      -0.0162569480952020      -0.0070061721107811       0.0005537624401144
 2448082.5000000000000000     -47.3701889917232322       3.0479992076313369      20.8265228289575113      -0.0161722494549647      -0.0072814192045880       0.0005550098978269
 2448083.5000000000000000     -47.3861303866792767       3.0406369839030081      20.8270542166124599      -0.0160832390668696      -0.0075554241050790       0.0005562177445183
 2448084.5000000000000000     -47.4019816892011576       3.0330043169008891      20.8275855169331692      -0.0159898958009972      -0.0078281797468141       0.0005573850603429
 2448085.5000000000000000     -47.4177386040390019       3.0251024450230100      20.8281166972092002      -0.0158921824376338      -0.0080996710921668       0.0005585126644584
 2448086.5000000000000000     -47.4333967907589908       3.0169326267506089      20.8286477268699102      -0.0157900467717121      -0.0083698705010441       0.0005596032974921
 2448087.5000000000000000     -47.4489518497420022       3.0084961556363972      20.8291785794618214      -0.0156834238111731      -0.0086387329350153       0.0005606617317760
 2448088.5000000000000000     -47.4643993110482612       2.9997943801846292      20.8297092346931407      -0.0155722393955195      -0.0089061909804604       0.0005616947867913
 2448089.5000000000000000     -47.4797346278799779       2.9908287286979300      20.8302396804217302      -0.0154564159056080      -0.0091721499963514       0.0005627111829898
 2448090.5000000000000000     -47.4949531771119524       2.9816007385163692      20.8307699143724108      -0.0153358807789925      -0.0094364844382815       0.0005637211216988
 2448091.5000000000000000     -47.5100502698043314       2.9721120875646601      20.8312999452516898      -0.0152105778565337      -0.0096990373004758       0.0005647354812274
 2448092.5000000000000000     -47.5250211739168122       2.9623646239422641      20.8318297928568583      -0.0150804800195441      -0.0099596249238596       0.0005657646171614
 2448093.5000000000000000     -47.5398611489593179       2.9523603874590840      20.8323594868550188      -0.0149455997458566      -0.0102180483031449       0.0005668169512011
 2448094.5000000000000000     -47.5545654884334468       2.9421016171105312      20.8328890641974489      -0.0148059935134167      -0.0104741093880182       0.0005678977316097
 2448095.5000000000000000     -47.5691295624553732       2.9315907414743680      20.8334185655571282      -0.0146617576138895      -0.0107276280559660       0.0005690083865519
 2448096.5000000000000000     -47.5835488521824885       2.9208303540063700      20.8339480315150603      -0.0145130164345096      -0.0109784545598151       0.0005701466842575
