,geocentricTime,RA,DEC
4137,2437419.5,158.29746,25.22788
4138,2437420.5,158.29113,25.22628
4139,2437421.5,158.28511,25.22453
4140,2437422.5,158.2794,25.22264
4141,2437423.5,158.27401,25.2206
4142,2437424.5,158.26894,25.21841
4143,2437425.5,158.26419,25.21609
4144,2437426.5,158.25976,25.21362
4145,2437427.5,158.25566,25.21101
4146,2437428.5,158.25188,25.20826
4147,2437429.5,158.24843,25.20537
4148,2437430.5,158.24531,25.20235
4149,2437431.5,158.24252,25.19918
4150,2437432.5,158.24006,25.19588
4151,2437433.5,158.23794,25.19244
4152,2437434.5,158.23615,25.18887
4153,2437435.5,158.2347,25.18517
4154,2437436.5,158.23358,25.18134
4155,2437437.5,158.2328,25.17738
4156,2437438.5,158.23236,25.17328
4157,2437439.5,158.23226,25.16907
4158,2437440.5,158.23249,25.16473
4159,2437441.5,158.23306,25.16026
4160,2437442.5,158.23397,25.15567
4161,2437443.5,158.23522,25.15097
4162,2437444.5,158.2368,25.14614
4163,2437445.5,158.23871,25.1412
4164,2437446.5,158.24096,25.13614
4165,2437447.5,158.24355,25.13097
4166,2437448.5,158.24646,25.12569
4167,2437449.5,158.24971,25.1203
4168,2437450.5,158.25329,25.1148
4169,2437451.5,158.25721,25.10919
4170,2437452.5,158.26145,25.10348
4171,2437453.5,158.26602,25.09766
4172,2437454.5,158.27092,25.09174
4173,2437455.5,158.27615,25.08572
4174,2437456.5,158.28171,25.0796
4175,2437457.5,158.28759,25.07339
4176,2437458.5,158.2938,25.06707
4177,2437459.5,158.30033,25.06067
4178,2437460.5,158.30719,25.05417
4179,2437461.5,158.31437,25.04758
4180,2437462.5,158.32187,25.04091
4181,2437463.5,158.32969,25.03415
4182,2437464.5,158.33783,25.0273
4183,2437465.5,158.34628,25.02038
4184,2437466.5,158.35505,25.01337
4185,2437467.5,158.36413,25.00629
4186,2437468.5,158.37351,24.99913
4187,2437469.5,158.3832,24.9919
4188,2437470.5,158.39319,24.98459
4189,2437471.5,158.40348,24.97722
4190,2437472.5,158.41407,24.96978
4191,2437473.5,158.42496,24.96228
4192,2437474.5,158.43613,24.95471
4193,2437475.5,158.4476,24.94709
4194,2437476.5,158.45934,24.9394
4195,2437477.5,158.47138,24.93166
4196,2437478.5,158.48369,24.92387
4197,2437479.5,158.49628,24.91602
4198,2437480.5,158.50914,24.90812
4199,2437481.5,158.52228,24.90018
4200,2437482.5,158.53568,24.89218
4201,2437483.5,158.54935,24.88415
4202,2437484.5,158.56328,24.87607
4203,2437485.5,158.57748,24.86795
4204,2437486.5,158.59193,24.85979
4205,2437487.5,158.60664,24.85159
4206,2437488.5,158.6216,24.84337
4207,2437489.5,158.63681,24.83511
4208,2437490.5,158.65226,24.82682
4209,2437491.5,158.66796,24.8185
4210,2437492.5,158.68389,24.81016
4211,2437493.5,158.70005,24.8018
4212,2437494.5,158.71645,24.79342
4213,2437495.5,158.73307,24.78502
4214,2437496.5,158.74991,24.7766
4215,2437497.5,158.76697,24.76817
4216,2437498.5,158.78424,24.75973
4217,2437499.5,158.80172,24.75129
4218,2437500.5,158.8194,24.74283
4219,2437501.5,158.83728,24.73437
4220,2437502.5,158.85536,24.72592
4221,2437503.5,158.87363,24.71746
4222,2437504.5,158.89208,24.709
4223,2437505.5,158.91072,24.70055
4224,2437506.5,158.92953,24.69211
4225,2437507.5,158.94852,24.68368
4226,2437508.5,158.96768,24.67525
4227,2437509.5,158.987,24.66685
4228,2437510.5,159.00648,24.65845
4229,2437511.5,159.02612,24.65008
4230,2437512.5,159.04592,24.64172
4231,2437513.5,159.06586,24.63338
4232,2437514.5,159.08595,24.62507
4233,2437515.5,159.10618,24.61678
4234,2437516.5,159.12655,24.60853
4235,2437517.5,159.14704,24.6003
4236,2437518.5,159.16767,24.5921
4237,2437519.5,159.18841,24.58394
4238,2437520.5,159.20928,24.57582
4239,2437521.5,159.23025,24.56774
4240,2437522.5,159.25134,24.5597
4241,2437523.5,159.27252,24.5517
4242,2437524.5,159.2938,24.54375
4243,2437525.5,159.31517,24.53585
4244,2437526.5,159.33663,24.528
4245,2437527.5,159.35817,24.5202
4246,2437528.5,159.37978,24.51246
4247,2437529.5,159.40147,24.50477
4248,2437530.5,159.42322,24.49715
4249,2437531.5,159.44503,24.48958
4250,2437532.5,159.46689,24.48208
4251,2437533.5,159.4888,24.47465
4252,2437534.5,159.51076,24.46728
4253,2437535.5,159.53275,24.45998
4254,2437536.5,159.55478,24.45275
4255,2437537.5,159.57685,24.4456
4256,2437538.5,159.59893,24.43852
4257,2437539.5,159.62104,24.43152
4258,2437540.5,159.64316,24.42459
4259,2437541.5,159.6653,24.41775
4260,2437542.5,159.68744,24.41098
4261,2437543.5,159.70958,24.4043
4262,2437544.5,159.73172,24.39771
4263,2437545.5,159.75385,24.39121
4264,2437546.5,159.77597,24.38479
4265,2437547.5,159.79807,24.37847
4266,2437548.5,159.82014,24.37224
4267,2437549.5,159.84218,24.36611
4268,2437550.5,159.86419,24.36008
4269,2437551.5,159.88616,24.35415
4270,2437552.5,159.90808,24.34831
4271,2437553.5,159.92994,24.34259
4272,2437554.5,159.95175,24.33696
4273,2437555.5,159.9735,24.33145
4274,2437556.5,159.99517,24.32604
4275,2437557.5,160.01677,24.32075
4276,2437558.5,160.03829,24.31556
4277,2437559.5,160.05973,24.31049
4278,2437560.5,160.08108,24.30554
4279,2437561.5,160.10233,24.3007
4280,2437562.5,160.12348,24.29598
4281,2437563.5,160.14452,24.29138
4282,2437564.5,160.16545,24.2869
4283,2437565.5,160.18627,24.28255
4284,2437566.5,160.20697,24.27831
4285,2437567.5,160.22755,24.2742
4286,2437568.5,160.248,24.27022
4287,2437569.5,160.26831,24.26636
4288,2437570.5,160.28849,24.26264
4289,2437571.5,160.30852,24.25904
4290,2437572.5,160.32841,24.25557
4291,2437573.5,160.34815,24.25224
4292,2437574.5,160.36773,24.24904
4293,2437575.5,160.38714,24.24598
4294,2437576.5,160.40639,24.24305
4295,2437577.5,160.42546,24.24026
4296,2437578.5,160.44436,24.23761
4297,2437579.5,160.46307,24.2351
4298,2437580.5,160.4816,24.23273
4299,2437581.5,160.49993,24.2305
4300,2437582.5,160.51807,24.22842
4301,2437583.5,160.536,24.22648
4302,2437584.5,160.55372,24.22469
4303,2437585.5,160.57124,24.22304
4304,2437586.5,160.58853,24.22154
4305,2437587.5,160.6056,24.22019
4306,2437588.5,160.62245,24.21899
4307,2437589.5,160.63906,24.21793
4308,2437590.5,160.65544,24.21702
4309,2437591.5,160.67159,24.21627
4310,2437592.5,160.68749,24.21566
4311,2437593.5,160.70314,24.2152
4312,2437594.5,160.71855,24.21489
4313,2437595.5,160.7337,24.21474
4314,2437596.5,160.7486,24.21473
4315,2437597.5,160.76324,24.21488
4316,2437598.5,160.77761,24.21518
4317,2437599.5,160.79172,24.21563
4318,2437600.5,160.80556,24.21624
4319,2437601.5,160.81912,24.21699
4320,2437602.5,160.8324,24.2179
4321,2437603.5,160.8454,24.21897
4322,2437604.5,160.85812,24.22018
4323,2437605.5,160.87054,24.22156
4324,2437606.5,160.88267,24.22308
4325,2437607.5,160.89451,24.22476
4326,2437608.5,160.90604,24.22659
4327,2437609.5,160.91727,24.22858
4328,2437610.5,160.9282,24.23072
4329,2437611.5,160.93881,24.23301
4330,2437612.5,160.94911,24.23545
4331,2437613.5,160.95909,24.23805
4332,2437614.5,160.96876,24.2408
4333,2437615.5,160.9781,24.2437
4334,2437616.5,160.98711,24.24675
4335,2437617.5,160.9958,24.24995
4336,2437618.5,161.00417,24.2533
4337,2437619.5,161.0122,24.2568
4338,2437620.5,161.0199,24.26044
4339,2437621.5,161.02726,24.26423
4340,2437622.5,161.0343,24.26817
4341,2437623.5,161.04099,24.27225
4342,2437624.5,161.04735,24.27647
4343,2437625.5,161.05337,24.28084
4344,2437626.5,161.05904,24.28534
4345,2437627.5,161.06438,24.28999
4346,2437628.5,161.06937,24.29478
4347,2437629.5,161.07402,24.2997
4348,2437630.5,161.07832,24.30476
4349,2437631.5,161.08228,24.30996
4350,2437632.5,161.08588,24.31529
4351,2437633.5,161.08914,24.32076
4352,2437634.5,161.09204,24.32635
4353,2437635.5,161.09459,24.33208
4354,2437636.5,161.09679,24.33794
4355,2437637.5,161.09864,24.34392
4356,2437638.5,161.10013,24.35003
4357,2437639.5,161.10127,24.35627
4358,2437640.5,161.10205,24.36262
4359,2437641.5,161.10248,24.3691
4360,2437642.5,161.10255,24.3757
4361,2437643.5,161.10226,24.38241
4362,2437644.5,161.10163,24.38924
4363,2437645.5,161.10064,24.39618
4364,2437646.5,161.0993,24.40323
4365,2437647.5,161.0976,24.41039
4366,2437648.5,161.09556,24.41765
4367,2437649.5,161.09317,24.42501
4368,2437650.5,161.09044,24.43248
4369,2437651.5,161.08736,24.44005
4370,2437652.5,161.08394,24.44771
4371,2437653.5,161.08017,24.45547
4372,2437654.5,161.07607,24.46332
4373,2437655.5,161.07163,24.47125
4374,2437656.5,161.06685,24.47928
4375,2437657.5,161.06174,24.48739
4376,2437658.5,161.05629,24.49558
4377,2437659.5,161.05052,24.50385
4378,2437660.5,161.04441,24.5122
4379,2437661.5,161.03798,24.52063
4380,2437662.5,161.03123,24.52913
4381,2437663.5,161.02415,24.5377
4382,2437664.5,161.01675,24.54633
4383,2437665.5,161.00904,24.55503
4384,2437666.5,161.00101,24.56379
4385,2437667.5,160.99267,24.57262
4386,2437668.5,160.98402,24.58149
4387,2437669.5,160.97506,24.59042
4388,2437670.5,160.96581,24.5994
4389,2437671.5,160.95625,24.60843
4390,2437672.5,160.9464,24.6175
4391,2437673.5,160.93626,24.62661
4392,2437674.5,160.92584,24.63577
4393,2437675.5,160.91513,24.64495
4394,2437676.5,160.90415,24.65417
4395,2437677.5,160.89289,24.66341
4396,2437678.5,160.88137,24.67268
4397,2437679.5,160.86959,24.68197
4398,2437680.5,160.85755,24.69128
4399,2437681.5,160.84526,24.70061
4400,2437682.5,160.83272,24.70995
4401,2437683.5,160.81993,24.7193
4402,2437684.5,160.80691,24.72866
4403,2437685.5,160.79365,24.73802
4404,2437686.5,160.78016,24.74738
4405,2437687.5,160.76645,24.75674
4406,2437688.5,160.75252,24.7661
4407,2437689.5,160.73838,24.77545
4408,2437690.5,160.72402,24.78479
4409,2437691.5,160.70946,24.79412
4410,2437692.5,160.69471,24.80343
4411,2437693.5,160.67975,24.81272
4412,2437694.5,160.66461,24.82198
4413,2437695.5,160.64929,24.83122
4414,2437696.5,160.63379,24.84044
4415,2437697.5,160.61812,24.84962
4416,2437698.5,160.60228,24.85876
4417,2437699.5,160.58629,24.86787
4418,2437700.5,160.57014,24.87694
4419,2437701.5,160.55384,24.88596
4420,2437702.5,160.53741,24.89493
4421,2437703.5,160.52085,24.90385
4422,2437704.5,160.50415,24.91272
4423,2437705.5,160.48734,24.92153
4424,2437706.5,160.47042,24.93028
4425,2437707.5,160.4534,24.93897
4426,2437708.5,160.43627,24.94759
4427,2437709.5,160.41905,24.95614
4428,2437710.5,160.40175,24.96463
4429,2437711.5,160.38437,24.97304
4430,2437712.5,160.36691,24.98137
4431,2437713.5,160.34939,24.98963
4432,2437714.5,160.33181,24.9978
4433,2437715.5,160.31417,25.0059
4434,2437716.5,160.29648,25.0139
4435,2437717.5,160.27876,25.02182
4436,2437718.5,160.26099,25.02965
4437,2437719.5,160.2432,25.03738
4438,2437720.5,160.22539,25.04502
4439,2437721.5,160.20755,25.05256
4440,2437722.5,160.18971,25.06
4441,2437723.5,160.17187,25.06734
4442,2437724.5,160.15403,25.07457
4443,2437725.5,160.13619,25.08169
4444,2437726.5,160.11838,25.08871
4445,2437727.5,160.10059,25.09561
4446,2437728.5,160.08282,25.1024
4447,2437729.5,160.0651,25.10908
4448,2437730.5,160.04742,25.11563
4449,2437731.5,160.02979,25.12206
4450,2437732.5,160.01223,25.12837
4451,2437733.5,159.99472,25.13456
4452,2437734.5,159.97729,25.14062
4453,2437735.5,159.95994,25.14655
4454,2437736.5,159.94268,25.15235
4455,2437737.5,159.92551,25.15802
4456,2437738.5,159.90843,25.16356
4457,2437739.5,159.89146,25.16897
4458,2437740.5,159.8746,25.17424
4459,2437741.5,159.85785,25.17937
4460,2437742.5,159.84122,25.18436
4461,2437743.5,159.82472,25.18922
4462,2437744.5,159.80836,25.19393
4463,2437745.5,159.79213,25.19851
4464,2437746.5,159.77604,25.20294
4465,2437747.5,159.76011,25.20722
4466,2437748.5,159.74432,25.21137
4467,2437749.5,159.7287,25.21536
4468,2437750.5,159.71324,25.21921
4469,2437751.5,159.69796,25.22291
4470,2437752.5,159.68284,25.22647
4471,2437753.5,159.66791,25.22987
4472,2437754.5,159.65317,25.23312
4473,2437755.5,159.63862,25.23622
4474,2437756.5,159.62427,25.23917
4475,2437757.5,159.61012,25.24197
4476,2437758.5,159.59618,25.24461
4477,2437759.5,159.58245,25.24709
4478,2437760.5,159.56895,25.24942
4479,2437761.5,159.55567,25.2516
4480,2437762.5,159.54262,25.25362
4481,2437763.5,159.52981,25.25548
4482,2437764.5,159.51723,25.25719
4483,2437765.5,159.5049,25.25874
4484,2437766.5,159.49281,25.26014
4485,2437767.5,159.48098,25.26138
4486,2437768.5,159.4694,25.26246
4487,2437769.5,159.45807,25.26339
4488,2437770.5,159.44701,25.26416
4489,2437771.5,159.43622,25.26478
4490,2437772.5,159.42569,25.26524
4491,2437773.5,159.41544,25.26555
4492,2437774.5,159.40546,25.2657
4493,2437775.5,159.39576,25.26569
4494,2437776.5,159.38634,25.26554
4495,2437777.5,159.3772,25.26523
4496,2437778.5,159.36835,25.26476
4497,2437779.5,159.3598,25.26415
4498,2437780.5,159.35153,25.26338
4499,2437781.5,159.34356,25.26245
4500,2437782.5,159.33589,25.26138
4501,2437783.5,159.32853,25.26016
4502,2437784.5,159.32146,25.25878
4503,2437785.5,159.31471,25.25725
4504,2437786.5,159.30827,25.25558
4505,2437787.5,159.30214,25.25375
4506,2437788.5,159.29633,25.25178
4507,2437789.5,159.29084,25.24966
4508,2437790.5,159.28566,25.24739
4509,2437791.5,159.28081,25.24498
4510,2437792.5,159.27629,25.24243
4511,2437793.5,159.27209,25.23973
4512,2437794.5,159.26821,25.23689
4513,2437795.5,159.26467,25.23391
4514,2437796.5,159.26145,25.23079
4515,2437797.5,159.25856,25.22754
4516,2437798.5,159.256,25.22415
4517,2437799.5,159.25377,25.22062
4518,2437800.5,159.25188,25.21696
4519,2437801.5,159.25031,25.21317
4520,2437802.5,159.24908,25.20924
4521,2437803.5,159.24818,25.20519
4522,2437804.5,159.24761,25.20101
4523,2437805.5,159.24737,25.1967
4524,2437806.5,159.24747,25.19226
4525,2437807.5,159.2479,25.1877
4526,2437808.5,159.24867,25.18302
4527,2437809.5,159.24977,25.17822
4528,2437810.5,159.2512,25.1733
4529,2437811.5,159.25297,25.16826
4530,2437812.5,159.25507,25.1631
4531,2437813.5,159.25751,25.15783
4532,2437814.5,159.26028,25.15244
4533,2437815.5,159.26339,25.14694
4534,2437816.5,159.26684,25.14133
4535,2437817.5,159.27061,25.13561
4536,2437818.5,159.27472,25.12978
4537,2437819.5,159.27917,25.12385
4538,2437820.5,159.28394,25.11781
4539,2437821.5,159.28905,25.11167
4540,2437822.5,159.29448,25.10544
4541,2437823.5,159.30024,25.09911
4542,2437824.5,159.30633,25.09268
4543,2437825.5,159.31274,25.08616
4544,2437826.5,159.31947,25.07955
4545,2437827.5,159.32652,25.07284
4546,2437828.5,159.33389,25.06606
4547,2437829.5,159.34157,25.05918
4548,2437830.5,159.34957,25.05222
4549,2437831.5,159.35788,25.04519
4550,2437832.5,159.3665,25.03807
4551,2437833.5,159.37542,25.03087
4552,2437834.5,159.38465,25.0236
4553,2437835.5,159.39419,25.01626
4554,2437836.5,159.40402,25.00884
4555,2437837.5,159.41416,25.00136
4556,2437838.5,159.42459,24.99381
4557,2437839.5,159.43532,24.98619
4558,2437840.5,159.44634,24.9785
4559,2437841.5,159.45765,24.97076
4560,2437842.5,159.46926,24.96295
4561,2437843.5,159.48115,24.95509
4562,2437844.5,159.49332,24.94717
4563,2437845.5,159.50577,24.9392
4564,2437846.5,159.51851,24.93118
4565,2437847.5,159.53151,24.92311
4566,2437848.5,159.54479,24.91499
4567,2437849.5,159.55834,24.90683
4568,2437850.5,159.57216,24.89863
4569,2437851.5,159.58623,24.89039
4570,2437852.5,159.60056,24.88211
4571,2437853.5,159.61515,24.87379
4572,2437854.5,159.62999,24.86545
4573,2437855.5,159.64507,24.85707
4574,2437856.5,159.6604,24.84867
4575,2437857.5,159.67596,24.84024
4576,2437858.5,159.69176,24.83178
4577,2437859.5,159.7078,24.82331
4578,2437860.5,159.72405,24.81482
4579,2437861.5,159.74054,24.80631
4580,2437862.5,159.75724,24.79778
4581,2437863.5,159.77416,24.78924
4582,2437864.5,159.79129,24.78069
4583,2437865.5,159.80863,24.77214
4584,2437866.5,159.82617,24.76357
4585,2437867.5,159.84392,24.75501
4586,2437868.5,159.86187,24.74644
4587,2437869.5,159.88001,24.73787
4588,2437870.5,159.89834,24.7293
4589,2437871.5,159.91686,24.72073
4590,2437872.5,159.93556,24.71218
4591,2437873.5,159.95444,24.70363
4592,2437874.5,159.97349,24.69509
4593,2437875.5,159.99272,24.68657
4594,2437876.5,160.01211,24.67807
4595,2437877.5,160.03165,24.66958
4596,2437878.5,160.05136,24.66111
4597,2437879.5,160.07121,24.65267
4598,2437880.5,160.09121,24.64425
4599,2437881.5,160.11135,24.63586
4600,2437882.5,160.13162,24.6275
4601,2437883.5,160.15203,24.61918
4602,2437884.5,160.17256,24.61089
4603,2437885.5,160.19321,24.60263
4604,2437886.5,160.21397,24.59442
4605,2437887.5,160.23485,24.58624
4606,2437888.5,160.25583,24.57811
4607,2437889.5,160.27691,24.57003
4608,2437890.5,160.29809,24.56199
4609,2437891.5,160.31936,24.554
4610,2437892.5,160.34072,24.54606
4611,2437893.5,160.36216,24.53818
4612,2437894.5,160.38368,24.53035
4613,2437895.5,160.40527,24.52258
4614,2437896.5,160.42693,24.51487
4615,2437897.5,160.44866,24.50722
4616,2437898.5,160.47045,24.49963
4617,2437899.5,160.49229,24.49211
4618,2437900.5,160.51418,24.48466
4619,2437901.5,160.53612,24.47727
4620,2437902.5,160.55809,24.46996
4621,2437903.5,160.5801,24.46272
4622,2437904.5,160.60214,24.45556
4623,2437905.5,160.62421,24.44848
4624,2437906.5,160.64629,24.44148
4625,2437907.5,160.66838,24.43456
4626,2437908.5,160.69048,24.42773
4627,2437909.5,160.71258,24.42098
4628,2437910.5,160.73468,24.41432
4629,2437911.5,160.75676,24.40776
4630,2437912.5,160.77883,24.40128
4631,2437913.5,160.80089,24.3949
4632,2437914.5,160.82291,24.38862
4633,2437915.5,160.8449,24.38243
4634,2437916.5,160.86686,24.37635
4635,2437917.5,160.88878,24.37036
4636,2437918.5,160.91065,24.36448
4637,2437919.5,160.93247,24.35871
4638,2437920.5,160.95423,24.35304
4639,2437921.5,160.97593,24.34748
4640,2437922.5,160.99757,24.34202
4641,2437923.5,161.01913,24.33668
4642,2437924.5,161.04062,24.33145
4643,2437925.5,161.06203,24.32634
4644,2437926.5,161.08336,24.32134
4645,2437927.5,161.1046,24.31645
4646,2437928.5,161.12574,24.31169
4647,2437929.5,161.14679,24.30705
4648,2437930.5,161.16772,24.30253
4649,2437931.5,161.18855,24.29813
4650,2437932.5,161.20926,24.29386
4651,2437933.5,161.22985,24.28972
4652,2437934.5,161.25031,24.28571
4653,2437935.5,161.27064,24.28182
4654,2437936.5,161.29083,24.27807
4655,2437937.5,161.31088,24.27445
4656,2437938.5,161.33078,24.27096
4657,2437939.5,161.35053,24.26761
4658,2437940.5,161.37011,24.2644
4659,2437941.5,161.38954,24.26133
4660,2437942.5,161.40879,24.25839
4661,2437943.5,161.42787,24.25559
4662,2437944.5,161.44678,24.25294
4663,2437945.5,161.4655,24.25042
4664,2437946.5,161.48403,24.24805
4665,2437947.5,161.50237,24.24583
4666,2437948.5,161.52052,24.24374
4667,2437949.5,161.53847,24.2418
4668,2437950.5,161.55621,24.24001
4669,2437951.5,161.57375,24.23837
4670,2437952.5,161.59107,24.23687
4671,2437953.5,161.60818,24.23551
4672,2437954.5,161.62506,24.23431
4673,2437955.5,161.64173,24.23326
4674,2437956.5,161.65816,24.23236
4675,2437957.5,161.67436,24.23161
4676,2437958.5,161.69032,24.23101
4677,2437959.5,161.70604,24.23056
4678,2437960.5,161.72151,24.23026
4679,2437961.5,161.73673,24.23012
4680,2437962.5,161.7517,24.23014
4681,2437963.5,161.7664,24.2303
4682,2437964.5,161.78084,24.23063
4683,2437965.5,161.79502,24.2311
4684,2437966.5,161.80892,24.23174
4685,2437967.5,161.82254,24.23253
4686,2437968.5,161.83589,24.23347
4687,2437969.5,161.84895,24.23457
4688,2437970.5,161.86172,24.23583
4689,2437971.5,161.8742,24.23724
4690,2437972.5,161.88639,24.2388
4691,2437973.5,161.89828,24.24052
4692,2437974.5,161.90988,24.2424
4693,2437975.5,161.92117,24.24443
4694,2437976.5,161.93216,24.24661
4695,2437977.5,161.94283,24.24895
4696,2437978.5,161.9532,24.25144
4697,2437979.5,161.96326,24.25408
4698,2437980.5,161.97301,24.25687
4699,2437981.5,161.98243,24.25982
4700,2437982.5,161.99154,24.26291
4701,2437983.5,162.00033,24.26616
4702,2437984.5,162.00879,24.26955
4703,2437985.5,162.01693,24.2731
4704,2437986.5,162.02473,24.27679
4705,2437987.5,162.03221,24.28064
4706,2437988.5,162.03935,24.28463
4707,2437989.5,162.04616,24.28876
4708,2437990.5,162.05263,24.29304
4709,2437991.5,162.05875,24.29747
4710,2437992.5,162.06454,24.30204
4711,2437993.5,162.06998,24.30675
4712,2437994.5,162.07508,24.3116
4713,2437995.5,162.07982,24.3166
4714,2437996.5,162.08422,24.32173
4715,2437997.5,162.08827,24.327
4716,2437998.5,162.09197,24.3324
4717,2437999.5,162.09532,24.33794
4718,2438000.5,162.09832,24.34362
4719,2438001.5,162.10097,24.34942
4720,2438002.5,162.10326,24.35535
4721,2438003.5,162.1052,24.36141
4722,2438004.5,162.10679,24.3676
4723,2438005.5,162.10803,24.37391
4724,2438006.5,162.10892,24.38034
4725,2438007.5,162.10945,24.38689
4726,2438008.5,162.10964,24.39356
4727,2438009.5,162.10947,24.40034
4728,2438010.5,162.10896,24.40724
4729,2438011.5,162.1081,24.41425
4730,2438012.5,162.10689,24.42137
4731,2438013.5,162.10533,24.42861
4732,2438014.5,162.10342,24.43594
4733,2438015.5,162.10117,24.44339
4734,2438016.5,162.09856,24.45093
4735,2438017.5,162.09562,24.45858
4736,2438018.5,162.09233,24.46632
4737,2438019.5,162.08869,24.47416
4738,2438020.5,162.08471,24.48209
4739,2438021.5,162.08039,24.49011
4740,2438022.5,162.07574,24.49822
4741,2438023.5,162.07074,24.50642
4742,2438024.5,162.06541,24.5147
4743,2438025.5,162.05974,24.52306
4744,2438026.5,162.05375,24.5315
4745,2438027.5,162.04742,24.54002
4746,2438028.5,162.04077,24.5486
4747,2438029.5,162.0338,24.55726
4748,2438030.5,162.02651,24.56598
4749,2438031.5,162.0189,24.57477
4750,2438032.5,162.01098,24.58361
4751,2438033.5,162.00275,24.59252
4752,2438034.5,161.99421,24.60147
4753,2438035.5,161.98538,24.61048
4754,2438036.5,161.97624,24.61954
4755,2438037.5,161.96681,24.62865
4756,2438038.5,161.95709,24.63779
4757,2438039.5,161.94708,24.64698
4758,2438040.5,161.93679,24.65621
4759,2438041.5,161.92622,24.66547
4760,2438042.5,161.91537,24.67476
4761,2438043.5,161.90425,24.68408
4762,2438044.5,161.89286,24.69342
4763,2438045.5,161.8812,24.70279
4764,2438046.5,161.86928,24.71218
4765,2438047.5,161.85711,24.72159
4766,2438048.5,161.84468,24.73101
4767,2438049.5,161.83201,24.74044
4768,2438050.5,161.81909,24.74988
4769,2438051.5,161.80594,24.75932
4770,2438052.5,161.79255,24.76877
4771,2438053.5,161.77893,24.77821
4772,2438054.5,161.76509,24.78764
4773,2438055.5,161.75104,24.79707
4774,2438056.5,161.73677,24.80649
4775,2438057.5,161.7223,24.81589
4776,2438058.5,161.70763,24.82527
4777,2438059.5,161.69276,24.83463
4778,2438060.5,161.67771,24.84396
4779,2438061.5,161.66248,24.85327
4780,2438062.5,161.64707,24.86254
4781,2438063.5,161.6315,24.87179
4782,2438064.5,161.61576,24.88099
4783,2438065.5,161.59987,24.89015
4784,2438066.5,161.58382,24.89927
4785,2438067.5,161.56763,24.90835
4786,2438068.5,161.5513,24.91738
4787,2438069.5,161.53484,24.92635
4788,2438070.5,161.51825,24.93527
4789,2438071.5,161.50154,24.94413
4790,2438072.5,161.48471,24.95294
4791,2438073.5,161.46778,24.96168
4792,2438074.5,161.45073,24.97036
4793,2438075.5,161.4336,24.97896
4794,2438076.5,161.41637,24.9875
4795,2438077.5,161.39906,24.99596
4796,2438078.5,161.38166,25.00435
4797,2438079.5,161.3642,25.01266
4798,2438080.5,161.34667,25.02088
4799,2438081.5,161.32908,25.02902
4800,2438082.5,161.31145,25.03707
4801,2438083.5,161.29376,25.04503
4802,2438084.5,161.27604,25.0529
4803,2438085.5,161.25829,25.06068
4804,2438086.5,161.24051,25.06835
4805,2438087.5,161.22272,25.07593
4806,2438088.5,161.20492,25.0834
4807,2438089.5,161.18712,25.09076
4808,2438090.5,161.16933,25.09802
4809,2438091.5,161.15154,25.10517
4810,2438092.5,161.13378,25.1122
4811,2438093.5,161.11604,25.11913
4812,2438094.5,161.09832,25.12593
4813,2438095.5,161.08065,25.13262
4814,2438096.5,161.06302,25.13919
4815,2438097.5,161.04544,25.14563
4816,2438098.5,161.02792,25.15196
4817,2438099.5,161.01045,25.15816
4818,2438100.5,160.99306,25.16423
4819,2438101.5,160.97574,25.17017
4820,2438102.5,160.9585,25.17599
4821,2438103.5,160.94134,25.18167
4822,2438104.5,160.92428,25.18722
4823,2438105.5,160.90731,25.19263
4824,2438106.5,160.89045,25.19791
4825,2438107.5,160.8737,25.20305
4826,2438108.5,160.85706,25.20804
4827,2438109.5,160.84055,25.2129
4828,2438110.5,160.82417,25.21762
4829,2438111.5,160.80792,25.22219
4830,2438112.5,160.79181,25.22662
4831,2438113.5,160.77586,25.2309
4832,2438114.5,160.76005,25.23503
4833,2438115.5,160.74441,25.23901
4834,2438116.5,160.72893,25.24284
4835,2438117.5,160.71362,25.24652
4836,2438118.5,160.69849,25.25005
4837,2438119.5,160.68355,25.25343
4838,2438120.5,160.66879,25.25666
4839,2438121.5,160.65423,25.25973
4840,2438122.5,160.63986,25.26265
4841,2438123.5,160.6257,25.26541
4842,2438124.5,160.61174,25.26802
4843,2438125.5,160.598,25.27047
4844,2438126.5,160.58447,25.27277
4845,2438127.5,160.57116,25.27491
4846,2438128.5,160.55808,25.27689
4847,2438129.5,160.54522,25.27872
4848,2438130.5,160.5326,25.28039
4849,2438131.5,160.52022,25.28191
4850,2438132.5,160.50808,25.28327
4851,2438133.5,160.49618,25.28447
4852,2438134.5,160.48453,25.28551
4853,2438135.5,160.47314,25.2864
4854,2438136.5,160.462,25.28713
4855,2438137.5,160.45113,25.2877
4856,2438138.5,160.44052,25.28811
4857,2438139.5,160.43019,25.28837
4858,2438140.5,160.42012,25.28847
4859,2438141.5,160.41034,25.28841
4860,2438142.5,160.40083,25.28819
4861,2438143.5,160.39162,25.28782
4862,2438144.5,160.38269,25.28729
4863,2438145.5,160.37405,25.28661
4864,2438146.5,160.36571,25.28577
4865,2438147.5,160.35767,25.28478
4866,2438148.5,160.34992,25.28363
4867,2438149.5,160.34249,25.28233
4868,2438150.5,160.33535,25.28088
4869,2438151.5,160.32852,25.27928
4870,2438152.5,160.32201,25.27752
4871,2438153.5,160.3158,25.27562
4872,2438154.5,160.3099,25.27357
