,timearr, xearr, yearr, zearr,vxearr,vyearr,vzearr
8163,2456055.5,28.09485566313755,13.66326899290175,-4.260378382398245,-0.0140869166407747,0.0148705472042804,0.0001119933743853
8164,2456056.5000000005,28.080812725953287,13.677907051208889,-4.26021217513134,-0.0142831335017875,0.0146537503183862,0.0001129749290719
8165,2456057.5000000005,28.066577544687096,13.69232897690915,-4.260045982604663,-0.0144760090367897,0.0144337433993873,0.000113934559937
8166,2456058.5,28.052153465184485,13.706531569065207,-4.259879838221221,-0.0146654435754358,0.0142104773021444,0.0001148807322577
8167,2456059.5,28.03754394451241,13.720511592491219,-4.2597137661391695,-0.0148513157347362,0.0139839345085754,0.0001158226326575
8168,2456060.5,28.022752565098695,13.734265809494948,-4.259547781191658,-0.015033496889964,0.0137541282440228,0.0001167689876567
8169,2456061.5,28.00778303680105,13.74779100806208,-4.259381889681348,-0.0152118606545618,0.0135210969576776,0.0001177274800963
8170,2456062.5,27.992639192031046,13.76108402379983,-4.259216090516484,-0.0153862874758644,0.0132848978482649,0.0001187046122891
8171,2456063.5,27.97732497811023,13.7741417558674,-4.259050376347816,-0.0155566658684894,0.013045601525219,0.000119705807029
8172,2456064.5,27.96184444936888,13.78696117846224,-4.258884734557101,-0.0157228919449343,0.0128032884847854,0.0001207355807357
8173,2456065.5,27.94620176002733,13.799539349648008,-4.25871914807965,-0.0158848684833894,0.0125580472511346,0.0001217976907442
8174,2456066.5,27.930401157916762,13.811873418955008,-4.2585535961116525,-0.0160425042643535,0.0123099736851982,0.0001228952150152
8175,2456067.5,27.914446978584678,13.82396063463768,-4.258388054774747,-0.0161957139889604,0.0120591709001707,0.0001240305598925
8176,2456068.5,27.89834363917576,13.835798350945929,-4.258222497802556,-0.0163444187938673,0.0118057493051022,0.0001252054131906
8177,2456069.5,27.88209563156592,13.84738403536298,-4.258056897290714,-0.016488547192222,0.0115498264563302,0.0001264206694242
8178,2456070.4999999995,27.865707514443887,13.858715275536808,-4.257891224524981,-0.0166280361973839,0.0112915265874234,0.0001276763528495
8179,2456071.4999999995,27.849183904267015,13.86978978559485,-4.257725450880923,-0.0167628324261892,0.0110309798657525,0.0001289715535834
8180,2456072.5,27.83252946515931,13.8806054116422,-4.257559548781185,-0.0168928931156141,0.0107683215324386,0.000130304376113
8181,2456073.5,27.815748897793434,13.89116013640697,-4.257393492704955,-0.0170181871744793,0.010503691072853,0.0001316718840856
8182,2456074.4999999995,27.798846927088455,13.901452083078707,-4.257227260265088,-0.0171386965578368,0.0102372314108115,0.0001330700175401
8183,2456075.5000000005,27.7818282882268,13.911479518244088,-4.257060833390257,-0.0172544183069501,0.0099690878290943,0.000134493465536
8184,2456076.5,27.76469771020645,13.921240853341821,-4.256894199654705,-0.0173653674415278,0.0096994059430969,0.0001359355048983
8185,2456077.5,27.74745989616537,13.9307346432062,-4.256727353762727,-0.0174715804156297,0.0094283277177795,0.0001373878687905
8186,2456078.5,27.730119500400818,13.93995957919847,-4.256560299095556,-0.0175731179917559,0.0091559844773833,0.0001388407823271
8187,2456079.5,27.7126811036945,13.948914473631108,-4.256393049055204,-0.0176700652972036,0.0088824865271381,0.0001402833675195
8188,2456080.4999999995,27.695149191215087,13.95759823259202,-4.256225627732801,-0.0177625261273933,0.0086079107631199,0.0001417046093452
8189,2456081.4999999995,27.67752813996467,13.96600981691636,-4.256058069307298,-0.0178506094020069,0.0083322902255195,0.0001430949027738
8190,2456082.5,27.65982222339833,13.97414819607643,-4.255890415723488,-0.0179344089452767,0.0080556113516261,0.0001444478561694
8191,2456083.5,27.642035637343717,13.982012305156289,-4.255722712705508,-0.0180139824192532,0.0077778232631589,0.0001457616919698
8192,2456084.4999999995,27.624172543901253,13.98960101698004,-4.255555004861831,-0.0180893377724429,0.0074988580467888,0.0001470395843019
8193,2456085.5000000005,27.60623712253783,13.99691313721485,-4.2553873310962,-0.018160432839757,0.0072186548960838,0.0001482887410011
8194,2456086.5,27.58823361514231,14.003947421721188,-4.25521972140626,-0.0182271870786755,0.0069371791478987,0.0001495186673762
8195,2456087.5,27.57016635585004,14.01070260796996,-4.25505219551814,-0.0182894990151887,0.0066544310095622,0.0001507393554531
8196,2456088.5,27.55203978360155,14.01717745005824,-4.254884763114265,-0.0183472623468156,0.0063704445186575,0.0001519599697709
8197,2456089.5,27.53385844108998,14.02337074944083,-4.254717425036554,-0.0184003767242068,0.0060852807939885,0.0001531882048077
8198,2456090.4999999995,27.51562696588515,14.029281377899501,-4.254550174841968,-0.0184487527664348,0.0057990198661128,0.0001544301830468
8199,2456091.4999999995,27.497350078812367,14.03490829284274,-4.254383000287981,-0.018492312868416,0.0055117538043947,0.0001556906556858
8200,2456092.5,27.479032572794686,14.040250546863048,-4.2542158845547595,-0.0185309897755458,0.0052235821624306,0.0001569732996024
8201,2456093.5,27.46067930355721,14.04530729390147,-4.254048807179094,-0.0185647244972535,0.0049346096817144,0.0001582809810789
8202,2456094.5,27.44229518231287,14.05007779402992,-4.25388174476911,-0.0185934645522078,0.0046449457159553,0.0001596159244714
8203,2456095.5000000005,27.42388516980531,14.05456141824318,-4.253714671606402,-0.0186171630637884,0.0043547047151385,0.0001609797686055
8204,2456096.5,27.405454270742656,14.05875765399791,-4.253547560245019,-0.0186357788921788,0.0040640071348535,0.0001623735203597
8205,2456097.5,27.38700752759395,14.0626661116392,-4.253380382198074,-0.0186492777515502,0.0037729802185618,0.0001637974316899
8206,2456098.5,27.368550012867058,14.06628653136028,-4.253213108770828,-0.0186576340788416,0.0034817582217871,0.0001652508369125
8207,2456099.5,27.3500868192879,14.069618789989741,-4.2530457120598255,-0.0186608332965181,0.0031904818152216,0.0001667319906954
8208,2456100.5,27.331623047685056,14.072662906737188,-4.252878166099284,-0.0186588740762625,0.0028992966049048,0.000168237941939
8209,2456101.5000000005,27.313163792747936,14.07541904706144,-4.252710448106746,-0.0186517702881114,0.0026083508878702,0.0001697644650047
8210,2456102.5,27.294714127062818,14.077887523995779,-4.252542539767279,-0.0186395524865464,0.0023177928429987,0.0001713060526114
