,kboTIME,x,y,z
126,2448018.306126131,30.83322408638767,-12.5964184134473,-4.179463693951965
127,2448019.3062193356,30.82173558552141,-12.58147338121518,-4.1796345233674
128,2448020.3063131035,30.8100510947047,-12.56674105457557,-4.179805198468017
129,2448021.306407411,30.79817415919488,-12.5522243764148,-4.179975716233191
130,2448022.306502234,30.78610833039511,-12.5379262631865,-4.180146078867693
131,2448023.3065975485,30.77385717168725,-12.52384961040726,-4.180316293698491
132,2448024.3066933304,30.76142426482165,-12.50999729733465,-4.18048637297764
133,2448025.3067895556,30.74881321670784,-12.49637219087734,-4.180656333604584
134,2448026.3068862,30.73602766654535,-12.48297714897367,-4.18082619678569
135,2448027.306983238,30.72307129350817,-12.46981502377926,-4.180995987636665
136,2448028.3070806456,30.70994782559991,-12.45688866490541,-4.181165734700403
137,2448029.307178397,30.69666105071619,-12.44420092253458,-4.181335469300498
138,2448030.3072764673,30.68321483118687,-12.43175464942646,-4.181505224588207
139,2448031.3073748294,30.66961312279788,-12.41955269963328,-4.181675034090786
140,2448032.307473457,30.65585999807934,-12.40759792044218,-4.18184492957746
141,2448033.3075723215,30.64195967117002,-12.39589313340951,-4.182014938191519
142,2448034.307671396,30.62791651817232,-12.38444110159625,-4.182185079100549
143,2448035.3077706504,30.61373508427109,-12.37324448429751,-4.182355360337587
144,2448036.307870055,30.5994200697739,-12.36230578696897,-4.182525776812879
145,2448037.307969581,30.58497629333355,-12.35162731915748,-4.182696310350519
146,2448038.3080691975,30.57040863969385,-12.34121117258785,-4.182866931945326
147,2448039.308168876,30.55572200560069,-12.33105922422048,-4.183037605583812
148,2448040.3082685866,30.54092125674001,-12.32117315960598,-4.183208292481156
149,2448041.3083683024,30.52601120200489,-12.31155450621517,-4.183378954710261
150,2448042.3084679944,30.51099658410477,-12.30220466674927,-4.183549557714974
151,2448043.3085676366,30.49588208137665,-12.29312494644183,-4.183720071713489
152,2448044.3086672015,30.4806723151118,-12.28431657266855,-4.183890472282338
153,2448045.3087666626,30.46537185821382,-12.27578070793355,-4.18406074046696
154,2448046.308865994,30.44998524294195,-12.26751845835614,-4.184230862693151
155,2448047.3089651708,30.43451696703426,-12.25953087974424,-4.184400830646336
156,2448048.3090641657,30.4189714984585,-12.25181898281595,-4.184570641190224
157,2448049.309162954,30.40335327949882,-12.24438373848927,-4.184740296328106
158,2448050.30926151,30.38766673100137,-12.23722608357362,-4.184909803168551
159,2448051.3093598094,30.37191625748676,-12.23034692674053,-4.185079173839298
160,2448052.309457826,30.35610625359121,-12.22374715436387,-4.185248425293755
161,2448053.309555535,30.34024111201245,-12.21742763571504,-4.185417578968484
162,2448054.3096529115,30.3243252329092,-12.21138922705471,-4.185586660269041
163,2448055.3097499297,30.30836303461669,-12.20563277430056,-4.185755697875761
164,2448056.309846564,30.29235896562093,-12.20015911404844,-4.185924722860775
165,2448057.309942789,30.27631751792268,-12.19496907264094,-4.186093767589864
166,2448058.310038578,30.26024324205353,-12.19006346261106,-4.186262864353216
167,2448059.310133905,30.24414076382807,-12.18544307519083,-4.186432043646318
168,2448060.3102287436,30.22801480213277,-12.18110866687403,-4.186601332039
169,2448061.310323065,30.21187018548541,-12.17706093776341,-4.186770749668409
170,2448062.3104168423,30.19571186298846,-12.17330050038627,-4.186940307596527
171,2448063.3105100463,30.17954490366405,-12.1698278404862,-4.187110005548574
172,2448064.3106026496,30.16337447873494,-12.16664327566784,-4.187279830753633
173,2448065.310694623,30.14720582554639,-12.16374692160766,-4.187449758528412
174,2448066.3107859385,30.13104419857598,-12.16113867569902,-4.187619754770635
175,2448067.3108765683,30.11489481861525,-12.15881822295601,-4.187789779841144
176,2448068.310966486,30.09876283180932,-12.15678506112591,-4.187959792826885
177,2448069.311055666,30.08265328540582,-12.15503853603745,-4.188129755188846
178,2448070.3111440823,30.0665711202741,-12.15357787727409,-4.18829963323146
179,2448071.311231711,30.05052117547788,-12.1524022274599,-4.188469399351488
