,kboTIME,x,y,z
1112,2449004.2048301194,-46.45291633288966,-0.7221145171118798,21.29645028690057
1113,2449005.2049122257,-46.43714247968149,-0.7162013365621973,21.29693953045413
1114,2449006.204993596,-46.42151129351408,-0.7100168081536055,21.29742878250698
1115,2449007.205074202,-46.40602787425064,-0.7035634700830182,21.29791800986247
1116,2449008.2051540175,-46.39069727236683,-0.6968440256272426,21.29840718041735
1117,2449009.2052330156,-46.37552447177809,-0.6898613363451664,21.29889626449537
1118,2449010.20531117,-46.36051437506848,-0.6826184129485163,21.29938523592768
1119,2449011.2053884543,-46.3456717914049,-0.6751184043988043,21.29987407286288
1120,2449012.205464843,-46.33100142734708,-0.6673645859923973,21.30036275829881
1121,2449013.2055403125,-46.31650788047602,-0.6593603473316805,21.30085128035694
1122,2449014.2056148374,-46.30219563537099,-0.6511091810151973,21.30133963235403
1123,2449015.205688394,-46.28806906112067,-0.6426146725888343,21.30182781275242
1124,2449016.20576096,-46.27413240937317,-0.6338804918438905,21.30231582507951
1125,2449017.205832512,-46.26038981196348,-0.6249103850170903,21.30280367789561
1126,2449018.205903029,-46.24684527742821,-0.6157081669212985,21.30329138485676
1127,2449019.205972489,-46.23350268624171,-0.6062777115767819,21.30377896486565
1128,2449020.2060408713,-46.22036578544045,-0.5966229396208012,21.30426644222456
1129,2449021.206108157,-46.20743818449008,-0.5867478008633144,21.30475384660168
