	Primary-Centric Time	Delta_lat	Delta_lon	Latitude_moon	Longitude_moon	Latitude_prim	Longitude_prim
0	2457139.903466715	-0.00015268503146970147	4.678241108990733e-05	28.95256947429509	180.00408374043138	28.95241678926362	180.00413052284247
1	2457139.923976715	-0.0001536526517682546	4.669541584689796e-05	28.952469286056733	180.00400780167718	28.952315633404965	180.00405449709302
2	2457139.966356717	-0.00015246410481495332	4.7291853519482174e-05	28.9523644528471	180.00393258872512	28.952211988742285	180.00397988057864
3	2457139.9766167174	-0.00015213260878610413	4.805645397709668e-05	28.952218468780394	180.0031525844779	28.952066336171608	180.00320064093188
4	2457139.9868667177	-0.00015232567506728856	4.6896094403336974e-05	28.952115017197148	180.00307912865784	28.95196269152208	180.00312602475225
