	Primary-Centric Time	Delta-Lat	Delta-Long	Direct_Sigma-lat	Direct_Sigma-lon	Roundabout_Sigma-lat	Roundabout_Sigma-lon	Diff_lat	Diff_lon
0	2452252.2236443916	0.34901685385154496	0.15234837961315767	0.0042068180240635855	0.011416369446514946	0.0042009855465259234	0.010371783863492778	5.832477537662077e-06	0.0010445855830221677
1	2452252.6246368326	0.32876789906050996	0.18346476284071916	0.0029889964632340837	0.013722451248507267	0.0029831479506561122	0.012677911048641759	5.848512577971525e-06	0.0010445401998655079
2	2452820.3909720783	0.060729386060378546	0.32123463328001306	0.00010075840893421922	0.0010247201405072515	9.490702910407885e-05	359.9999802046323	5.8513798301403715e-06	-359.99895548449183
3	2452830.1286938256	-0.189818019681893	0.16497495010853971	0.0005229571394244903	0.0005537455873315389	0.0005171116013173985	359.9995092239752	5.845538107091745e-06	-359.99895547838787
4	2452846.067021158	0.03552978413424533	359.84257054677136	-0.00028166887513240285	0.001403947990411325	-0.0002875158909140111	0.00035942796293931764	5.847015781608239e-06	0.0010445200274720075
5	2452874.8765253117	-0.08414277217607137	0.3054066926346179	0.0006878898281740126	0.0019333006560372512	0.0006820330785270566	0.0008887834521927335	5.8567496469559945e-06	0.0010445172038445177
6	2453152.083771557	0.1921719619403686	359.9262889730809	0.0009939366418648121	0.0009759530962014651	0.0009880922720993087	359.9999314285352	5.844369765503447e-06	-359.998955475439
7	2453595.2981612636	-0.24096461230201813	359.8673442594642	0.0006936723755503194	0.0036798946351837003	0.0006878279473598669	0.0026353722358983915	5.8444281904524624e-06	0.0010445223992853088
8	2453922.8617502833	0.14516719362196806	0.343454035893855	0.0009875541364112728	0.002499226356294071	0.0009816931158037772	0.0014547210142900817	5.861020607495545e-06	0.0010445053420039892
